0	19.1700000000000	0.585000000000000	1	6	4	0.585000000000000	1	0	0	1	2	160	1	0
1	41.1700000000000	1.33500000000000	2	2	4	0.165000000000000	0	0	0	0	2	168	1	0
1	41.5800000000000	1.75000000000000	2	4	4	0.210000000000000	1	0	0	0	2	160	1	0
1	19.5000000000000	9.58500000000000	2	6	4	0.790000000000000	0	0	0	0	2	80	351	0
1	32.7500000000000	1.50000000000000	2	13	8	5.50000000000000	1	1	3	1	2	0	1	1
1	22.5000000000000	0.125000000000000	1	4	4	0.125000000000000	0	0	0	0	2	200	71	0
1	33.1700000000000	3.04000000000000	1	8	8	2.04000000000000	1	1	1	1	2	180	18028	1
0	30.6700000000000	12	2	8	4	2	1	1	1	0	2	220	20	1
1	23.0800000000000	2.50000000000000	2	8	4	1.08500000000000	1	1	11	1	2	60	2185	1
1	27	0.750000000000000	2	8	8	4.25000000000000	1	1	3	1	2	312	151	1
0	20.4200000000000	10.5000000000000	1	14	8	0	0	0	0	1	2	154	33	0
1	52.3300000000000	1.37500000000000	1	8	8	9.46000000000000	1	0	0	1	2	200	101	0
1	23.0800000000000	11.5000000000000	2	9	8	2.12500000000000	1	1	11	1	2	290	285	1
1	42.8300000000000	1.25000000000000	2	7	4	13.8750000000000	0	1	1	1	2	352	113	0
1	74.8300000000000	19	1	1	1	0.0400000000000000	0	1	2	0	2	0	352	0
1	25	12.5000000000000	2	6	4	3	1	0	0	1	1	20	1	1
1	39.5800000000000	13.9150000000000	2	9	4	8.62500000000000	1	1	6	1	2	70	1	1
0	47.7500000000000	8	2	8	4	7.87500000000000	1	1	6	1	2	0	1261	1
0	47.4200000000000	3	2	14	4	13.8750000000000	1	1	2	1	2	519	1705	1
1	23.1700000000000	0	2	13	4	0.0850000000000000	1	0	0	0	2	0	1	1
1	22.5800000000000	1.50000000000000	1	6	4	0.540000000000000	0	0	0	1	2	120	68	0
1	26.7500000000000	1.12500000000000	2	14	8	1.25000000000000	1	0	0	0	2	0	5299	1
1	63.3300000000000	0.540000000000000	2	8	4	0.585000000000000	1	1	3	1	2	180	1	0
1	23.7500000000000	0.415000000000000	1	8	4	0.0400000000000000	0	1	2	0	2	128	7	0
0	20.7500000000000	10.2500000000000	2	11	4	0.710000000000000	1	1	2	1	2	49	1	1
0	24.5000000000000	1.75000000000000	1	8	4	0.165000000000000	0	0	0	0	2	132	1	0
1	16.1700000000000	0.0400000000000000	2	8	4	0.0400000000000000	0	0	0	0	2	0	1	1
0	29.5000000000000	2	1	10	8	2	0	0	0	0	2	256	18	0
0	52.8300000000000	15	2	8	4	5.50000000000000	1	1	14	0	2	0	2201	1
1	32.3300000000000	3.50000000000000	2	4	4	0.500000000000000	0	0	0	1	2	232	1	0
1	21.0800000000000	4.12500000000000	1	3	8	0.0400000000000000	0	0	0	0	2	140	101	0
1	28.1700000000000	0.125000000000000	1	4	4	0.0850000000000000	0	0	0	0	2	216	2101	0
1	19	1.75000000000000	1	8	4	2.33500000000000	0	0	0	1	2	112	7	0
1	27.5800000000000	3.25000000000000	1	11	8	5.08500000000000	0	1	2	1	2	369	2	0
1	27.8300000000000	1.50000000000000	2	9	4	2	1	1	11	1	2	434	36	1
1	40	6.50000000000000	2	6	5	3.50000000000000	1	1	1	0	2	0	501	1
0	37.3300000000000	2.50000000000000	2	3	8	0.210000000000000	0	0	0	0	2	260	247	0
1	42.5000000000000	4.91500000000000	1	9	4	3.16500000000000	1	0	0	1	2	52	1443	1
1	56.7500000000000	12.2500000000000	2	7	4	1.25000000000000	1	1	4	1	2	200	1	1
1	43.1700000000000	5	2	3	5	2.25000000000000	0	0	0	1	2	141	1	0
0	23.7500000000000	0.710000000000000	2	9	4	0.250000000000000	0	1	1	1	2	240	5	0
1	18.5000000000000	2	2	3	4	1.50000000000000	1	1	2	0	2	120	301	1
0	40.8300000000000	3.50000000000000	2	3	5	0.500000000000000	0	0	0	0	1	1160	1	0
0	24.5000000000000	0.500000000000000	2	11	8	1.50000000000000	1	0	0	0	2	280	825	1
1	42	9.79000000000000	2	14	8	7.96000000000000	1	1	8	0	2	0	1	1
0	19.5000000000000	0.165000000000000	2	11	4	0.0400000000000000	0	0	0	1	2	380	1	0
1	21.5000000000000	11.5000000000000	2	3	4	0.500000000000000	1	0	0	1	2	100	69	0
1	31.2500000000000	2.83500000000000	2	1	1	0	0	1	5	0	2	176	147	0
1	27.2500000000000	1.58500000000000	2	13	8	1.83500000000000	1	1	12	1	2	583	714	1
1	48.7500000000000	26.3350000000000	1	1	1	0	1	0	0	1	2	0	1	0
0	30.4200000000000	1.37500000000000	2	9	8	0.0400000000000000	0	1	3	0	2	0	34	0
1	29.4200000000000	1.25000000000000	2	9	4	1.75000000000000	0	0	0	0	2	200	1	0
1	28.2500000000000	5.04000000000000	1	8	5	1.50000000000000	1	1	8	1	2	144	8	1
1	40.2500000000000	21.5000000000000	2	10	9	20	1	1	11	0	2	0	1201	1
1	36.5000000000000	4.25000000000000	2	11	4	3.50000000000000	0	0	0	0	2	454	51	0
1	25.5800000000000	0.335000000000000	2	4	8	3.50000000000000	0	0	0	1	2	340	1	0
1	29.8300000000000	3.50000000000000	2	8	4	0.165000000000000	0	0	0	0	2	216	1	0
1	23.0800000000000	0	2	4	4	1	0	1	11	0	1	0	1	0
0	32.1700000000000	1.46000000000000	2	9	4	1.08500000000000	1	1	16	0	2	120	2080	1
1	25.1700000000000	3.50000000000000	2	13	4	0.625000000000000	1	1	7	0	2	0	7060	1
0	35.1700000000000	3.75000000000000	2	1	1	0	0	1	6	0	2	0	201	0
0	18.5800000000000	10	2	2	4	0.415000000000000	0	0	0	0	2	80	43	0
1	39.9200000000000	5	2	3	5	0.210000000000000	0	0	0	0	2	550	1	0
1	23.4200000000000	1	2	8	4	0.500000000000000	0	0	0	1	1	280	1	0
1	37.5800000000000	0	2	8	4	0	0	0	0	0	3	184	1	1
0	24.7500000000000	13.6650000000000	2	11	8	1.50000000000000	0	0	0	0	2	280	2	0
0	47	13	2	3	5	5.16500000000000	1	1	9	1	2	0	1	1
1	34.1700000000000	5.25000000000000	2	9	4	0.0850000000000000	0	0	0	1	2	290	7	1
1	22.1700000000000	0.585000000000000	1	1	1	0	0	0	0	0	2	100	1	0
1	27.7500000000000	1.29000000000000	2	4	8	0.250000000000000	0	0	0	1	1	140	1	0
1	42.7500000000000	4.08500000000000	2	6	4	0.0400000000000000	0	0	0	0	2	108	101	0
1	28.6700000000000	14.5000000000000	2	2	4	0.125000000000000	0	0	0	0	2	0	287	0
1	36.2500000000000	5	2	8	5	2.50000000000000	1	1	6	0	2	0	368	1
0	18.1700000000000	10	1	11	8	0.165000000000000	0	0	0	0	2	340	1	0
1	21.2500000000000	1.50000000000000	2	9	4	1.50000000000000	0	0	0	0	2	150	9	1
0	38.9200000000000	1.66500000000000	2	6	4	0.250000000000000	0	0	0	0	2	0	391	0
1	31.8300000000000	0.0400000000000000	1	7	4	0.0400000000000000	0	0	0	0	2	0	1	0
0	17.3300000000000	9.50000000000000	2	6	4	1.75000000000000	0	1	10	1	2	0	11	0
0	20.4200000000000	0.835000000000000	2	11	4	1.58500000000000	1	1	1	0	2	0	1	1
0	39.0800000000000	4	2	8	4	3	0	0	0	0	2	480	1	0
1	38.6700000000000	0.210000000000000	2	4	4	0.0850000000000000	1	0	0	1	2	280	1	1
1	27.6700000000000	13.7500000000000	2	9	4	5.75000000000000	1	0	0	1	2	487	501	1
1	27.7500000000000	0.585000000000000	1	13	4	0.250000000000000	1	1	2	0	2	260	501	1
1	19	0	1	1	1	0	0	1	4	0	2	45	2	0
0	25	0.875000000000000	2	14	8	1.04000000000000	1	0	0	1	2	160	5861	1
1	27.6700000000000	2	2	14	8	1	1	1	4	0	2	140	7545	1
1	22.2500000000000	9	2	6	4	0.0850000000000000	0	0	0	0	2	0	1	0
0	49.8300000000000	13.5850000000000	2	4	8	8.50000000000000	1	0	0	1	2	0	1	1
1	32.3300000000000	2.50000000000000	2	8	4	1.25000000000000	0	0	0	1	2	280	1	0
1	38.2500000000000	10.1250000000000	1	4	4	0.125000000000000	0	0	0	0	2	160	1	0
1	47.3300000000000	6.50000000000000	2	8	4	1	0	0	0	1	2	0	229	0
1	27.8300000000000	4	1	3	8	5.75000000000000	1	1	2	1	2	75	1	0
0	35.7500000000000	0.915000000000000	2	6	4	0.750000000000000	1	1	4	0	2	0	1584	1
1	33.5800000000000	0.250000000000000	2	3	5	4	0	0	0	1	1	420	1	0
1	34.0800000000000	0.0800000000000000	1	7	5	0.0400000000000000	1	1	1	1	2	280	2001	1
0	20.7500000000000	10.3350000000000	2	13	8	0.335000000000000	1	1	1	1	2	80	51	1
1	33.1700000000000	1	2	14	4	0.750000000000000	1	1	7	1	2	340	4072	1
1	22.7500000000000	11	2	11	4	2.50000000000000	1	1	7	1	2	100	810	1
1	48.7500000000000	8.50000000000000	2	8	8	12.5000000000000	1	1	9	0	2	181	1656	1
1	40.5800000000000	5	2	8	4	5	1	1	7	0	2	0	3066	1
1	20.6700000000000	0.835000000000000	1	8	4	2	0	0	0	1	1	240	1	0
0	38.7500000000000	1.50000000000000	2	1	1	0	0	0	0	0	2	76	1	0
0	57.0800000000000	19.5000000000000	2	8	4	5.50000000000000	1	1	7	0	2	0	3001	1
0	31.2500000000000	3.75000000000000	2	13	8	0.625000000000000	1	1	9	1	2	181	1	1
1	22	0.790000000000000	2	9	4	0.290000000000000	0	1	1	0	2	420	284	0
0	58.3300000000000	10	2	11	4	4	1	1	14	0	2	0	1603	1
1	28.9200000000000	0.375000000000000	2	8	4	0.290000000000000	0	0	0	0	2	220	141	0
0	46	4	2	5	3	0	1	0	0	0	2	100	961	1
1	21	3	1	2	4	1.08500000000000	1	1	8	1	2	160	2	1
0	24.7500000000000	12.5000000000000	2	6	4	1.50000000000000	1	1	12	1	2	120	568	1
0	20.8300000000000	0.500000000000000	1	10	2	1	0	0	0	0	2	260	1	0
1	24.5800000000000	13.5000000000000	1	1	1	0	0	0	0	0	2	184	1	0
0	26.5000000000000	2.71000000000000	1	8	4	0.0850000000000000	0	0	0	0	1	80	1	0
1	40.9200000000000	0.835000000000000	2	1	1	0	1	0	0	0	2	130	2	0
0	38.3300000000000	4.41500000000000	2	8	4	0.125000000000000	0	0	0	0	2	160	1	0
1	19.5800000000000	0.585000000000000	2	1	1	0	0	1	3	0	2	350	770	0
1	39.2500000000000	9.50000000000000	2	7	4	6.50000000000000	1	1	14	0	2	240	4608	1
1	25.7500000000000	0.500000000000000	2	8	4	1.46000000000000	1	1	5	1	2	312	1	1
0	46.0800000000000	3	2	8	4	2.37500000000000	1	1	8	1	2	396	4160	1
1	19.6700000000000	10	1	4	8	0.835000000000000	1	0	0	1	2	140	1	0
0	22.2500000000000	1.25000000000000	1	1	1	3.25000000000000	0	0	0	0	2	280	1	0
1	18.8300000000000	3.54000000000000	1	1	1	0	0	0	0	1	2	180	2	0
1	64.0800000000000	20	2	14	8	17.5000000000000	1	1	9	1	2	0	1001	1
0	16.5000000000000	1.25000000000000	2	11	4	0.250000000000000	0	1	1	0	2	108	99	0
0	68.6700000000000	15	2	10	9	0	1	1	14	0	2	0	3377	1
1	76.7500000000000	22.2900000000000	2	10	9	12.7500000000000	1	1	1	1	2	0	110	1
0	15.9200000000000	2.87500000000000	2	11	4	0.0850000000000000	0	0	0	0	2	120	1	0
1	34.8300000000000	4	2	2	5	12.5000000000000	1	0	0	1	2	184	1	0
0	47.4200000000000	8	2	10	5	6.50000000000000	1	1	6	0	2	375	51101	1
1	23.1700000000000	0	2	8	4	0	0	0	0	0	3	184	1	1
1	45.1700000000000	1.50000000000000	2	8	4	2.50000000000000	1	0	0	1	2	140	1	0
1	15.1700000000000	7	2	10	4	1	0	0	0	0	2	600	1	0
1	18.8300000000000	0.415000000000000	1	8	4	0.165000000000000	0	1	1	0	2	200	2	0
1	52.5000000000000	6.50000000000000	2	4	4	6.29000000000000	1	1	15	0	2	0	11203	1
1	19.1700000000000	0	1	7	5	0	0	0	0	1	1	500	2	1
1	18	0.165000000000000	2	11	7	0.210000000000000	0	0	0	0	2	200	41	1
1	37.5000000000000	0.835000000000000	2	10	4	0.0400000000000000	0	0	0	0	2	120	6	0
1	22.6700000000000	1.58500000000000	1	9	4	3.08500000000000	1	1	6	0	2	80	1	1
1	47.8300000000000	4.16500000000000	2	14	5	0.0850000000000000	0	0	0	1	2	520	1	0
1	34.0800000000000	2.50000000000000	2	8	4	1	0	0	0	0	2	460	17	0
0	33.0800000000000	1.62500000000000	2	2	4	0.540000000000000	0	0	0	1	2	0	1	0
1	43.0800000000000	0.375000000000000	1	8	4	0.375000000000000	1	1	8	1	2	300	163	1
1	34.5000000000000	4.04000000000000	1	3	5	8.50000000000000	1	1	7	1	2	195	1	1
1	42.7500000000000	3	2	3	5	1	1	0	0	0	2	0	201	0
1	18.2500000000000	0.165000000000000	2	2	4	0.250000000000000	0	0	0	1	1	280	1	0
1	23.0800000000000	2.50000000000000	2	1	1	0.0850000000000000	0	0	0	1	2	100	4209	0
0	22.5000000000000	8.46000000000000	1	14	4	2.46000000000000	0	0	0	0	2	164	1	1
1	17.9200000000000	0.205000000000000	2	6	4	0.0400000000000000	0	0	0	0	2	280	751	0
1	18.4200000000000	10.4150000000000	1	6	4	0.125000000000000	1	0	0	0	2	120	376	0
0	27.6700000000000	1.50000000000000	2	7	4	2	1	0	0	0	1	368	1	0
0	18.9200000000000	9.25000000000000	1	8	4	1	1	1	4	1	2	80	501	1
1	22.6700000000000	0.750000000000000	2	3	4	1.58500000000000	0	1	1	1	2	400	10	0
1	62.5000000000000	12.7500000000000	1	8	8	5	1	0	0	0	2	112	1	0
0	23.5000000000000	9	2	11	4	8.50000000000000	1	1	5	1	2	120	1	1
1	35.2500000000000	3.16500000000000	2	14	8	3.75000000000000	1	0	0	1	2	680	1	0
0	56.8300000000000	4.25000000000000	1	1	1	5	0	0	0	1	2	0	5	0
0	53.3300000000000	0.165000000000000	2	1	1	0	0	0	0	1	1	62	28	0
1	41.1700000000000	4.04000000000000	2	13	8	7	1	1	8	0	2	320	1	1
1	42.1700000000000	5.04000000000000	2	11	8	12.7500000000000	1	0	0	1	2	92	1	1
1	41.1700000000000	1.25000000000000	1	9	4	0.250000000000000	0	0	0	0	2	0	196	0
0	33.7500000000000	0.750000000000000	2	4	5	1	1	1	3	1	2	212	1	0
1	25.6700000000000	12.5000000000000	2	13	4	1.21000000000000	1	1	67	1	2	140	259	1
1	24.3300000000000	6.62500000000000	1	2	4	5.50000000000000	1	0	0	1	1	100	1	1
1	23.3300000000000	11.6250000000000	1	9	4	0.835000000000000	1	0	0	1	2	160	301	1
1	30.6700000000000	2.50000000000000	2	13	8	2.25000000000000	0	0	0	1	1	340	1	0
1	37.1700000000000	4	2	8	5	5	1	0	0	1	1	280	1	0
1	26.2500000000000	1.54000000000000	2	9	4	0.125000000000000	0	0	0	0	2	100	1	0
0	29.7500000000000	0.665000000000000	2	9	4	0.250000000000000	0	0	0	1	2	300	1	0
0	23	1.83500000000000	2	5	3	0	0	1	1	0	2	200	54	0
1	17.2500000000000	3	2	4	4	0.0400000000000000	0	0	0	1	2	160	41	0
1	29.2500000000000	14.7900000000000	2	6	4	5.04000000000000	1	1	5	1	2	168	1	1
0	28.5800000000000	3.54000000000000	2	3	5	0.500000000000000	1	0	0	1	2	171	1	0
1	34.5800000000000	0	2	8	4	0	0	0	0	0	3	184	1	0
1	23.4200000000000	0.585000000000000	2	8	8	0.0850000000000000	1	0	0	0	2	180	1	0
1	25	11.2500000000000	2	8	4	2.50000000000000	1	1	17	0	2	200	1209	1
0	18.7500000000000	7.50000000000000	2	11	4	2.71000000000000	1	1	5	0	2	184	26727	1
1	17.0800000000000	0.250000000000000	2	11	4	0.335000000000000	0	1	4	0	2	160	9	0
0	16.0800000000000	0.335000000000000	2	1	1	0	0	1	1	0	2	160	127	0
1	32.9200000000000	2.50000000000000	2	6	4	1.75000000000000	0	1	2	1	2	720	1	0
0	20.3300000000000	10	2	8	8	1	1	1	4	0	2	50	1466	1
0	21.7500000000000	1.75000000000000	1	5	3	0	0	0	0	0	2	160	1	0
1	33.1700000000000	1.04000000000000	2	12	8	6.50000000000000	1	0	0	1	2	164	31286	1
0	25.3300000000000	2.08500000000000	2	8	8	2.75000000000000	1	0	0	1	2	360	2	0
0	24.7500000000000	3	2	11	8	1.83500000000000	1	1	19	0	2	0	501	1
1	30.8300000000000	0	2	9	4	1.25000000000000	1	1	1	0	2	202	1	1
1	20.7500000000000	5.08500000000000	1	5	4	0.290000000000000	0	0	0	0	2	140	185	0
0	40.3300000000000	8.12500000000000	1	4	4	0.165000000000000	0	1	2	0	2	184	19	0
1	29.4200000000000	1.25000000000000	2	8	8	0.250000000000000	0	1	2	1	2	400	109	0
1	40.9200000000000	0.500000000000000	1	7	4	0.500000000000000	0	0	0	1	2	130	1	0
0	29.5000000000000	0.460000000000000	2	4	4	0.540000000000000	1	1	4	0	2	380	501	1
1	54.4200000000000	0.500000000000000	1	4	8	3.96000000000000	1	0	0	0	2	180	315	1
1	34	5.50000000000000	1	8	4	1.50000000000000	0	0	0	1	2	60	1	0
1	25	12	2	4	4	2.25000000000000	1	1	2	1	2	120	6	0
0	26.5800000000000	2.54000000000000	1	1	1	0	0	0	0	1	2	180	61	0
0	33.0800000000000	4.62500000000000	2	11	8	1.62500000000000	1	1	2	0	2	0	1	1
1	33.6700000000000	2.16500000000000	2	8	4	1.50000000000000	0	0	0	0	3	120	1	0
1	36.1700000000000	5.50000000000000	2	3	5	5	0	0	0	0	2	210	688	0
1	19.5000000000000	0.290000000000000	2	4	4	0.290000000000000	0	0	0	0	2	280	365	0
1	24.1700000000000	0.875000000000000	2	11	4	4.62500000000000	1	1	2	1	2	520	2001	1
0	30.5000000000000	6.50000000000000	2	8	5	4	1	1	7	1	2	0	3066	1
1	20	7	2	8	4	0.500000000000000	0	0	0	0	2	0	1	0
1	25.3300000000000	0.580000000000000	2	8	4	0.290000000000000	1	1	7	1	2	96	5125	1
1	29.5800000000000	4.75000000000000	2	7	4	2	0	1	1	1	2	460	69	0
1	43.1700000000000	2.25000000000000	2	3	5	0.750000000000000	1	0	0	0	2	560	1	0
1	28.7500000000000	1.16500000000000	2	4	4	0.500000000000000	1	0	0	0	1	280	1	0
1	31.5700000000000	3	1	3	5	7	0	0	0	0	2	0	2	0
1	20.2500000000000	9.96000000000000	2	10	2	0	1	0	0	0	2	0	1	1
1	45	8.50000000000000	2	13	8	14	1	1	1	1	2	88	2001	1
0	22.8300000000000	2.29000000000000	2	11	8	2.29000000000000	1	1	7	1	2	140	2385	1
0	20.6700000000000	3	2	11	4	0.165000000000000	1	1	3	0	2	100	7	1
1	27.8300000000000	1.50000000000000	2	9	4	2.25000000000000	0	1	1	1	2	100	4	0
1	40.9200000000000	2.25000000000000	1	14	8	10	1	0	0	1	2	176	1	0
1	56.4200000000000	28	1	8	4	28.5000000000000	1	1	40	0	2	0	16	1
0	64.0800000000000	0.165000000000000	2	1	1	0	1	1	1	0	2	232	101	1
0	22.4200000000000	11.2500000000000	1	14	8	0.750000000000000	1	1	4	0	2	0	322	1
0	24.3300000000000	2.50000000000000	1	3	5	4.50000000000000	0	0	0	0	2	200	457	0
0	69.5000000000000	6	2	1	1	0	0	0	0	0	1	0	1	0
1	35.5800000000000	0.750000000000000	2	4	4	1.50000000000000	0	0	0	1	2	231	1	0
1	48.3300000000000	12	2	7	4	16	1	0	0	0	1	110	1	1
0	28.0800000000000	15	1	10	9	0	1	0	0	0	2	0	13213	1
1	35.1700000000000	2.50000000000000	2	4	4	4.50000000000000	1	1	7	0	2	150	1271	1
1	49.5000000000000	7.58500000000000	2	3	5	7.58500000000000	1	1	15	1	2	0	5001	1
1	80.2500000000000	5.50000000000000	2	8	4	0.540000000000000	1	0	0	0	2	0	341	0
1	29.2500000000000	13	2	2	8	0.500000000000000	0	0	0	0	2	228	1	0
0	16.9200000000000	0.500000000000000	2	3	4	0.165000000000000	0	1	6	1	2	240	36	0
0	16	0.165000000000000	2	6	4	1	0	1	2	1	2	320	2	0
1	60.0800000000000	14.5000000000000	2	1	1	18	1	1	15	1	2	0	1001	1
1	28	2	2	4	8	4.16500000000000	1	1	2	1	2	181	1	1
1	41.5000000000000	1.54000000000000	2	3	5	3.50000000000000	0	0	0	0	2	216	1	1
1	24.0800000000000	9	2	6	4	0.250000000000000	0	0	0	1	2	0	1	0
1	24.5000000000000	13.3350000000000	1	6	4	0.0400000000000000	0	0	0	1	2	120	476	0
1	34.7500000000000	15	2	12	7	5.37500000000000	1	1	9	1	2	0	135	1
1	33.6700000000000	1.25000000000000	2	9	4	1.16500000000000	0	0	0	0	2	120	1	0
0	40.8300000000000	10	2	11	8	1.75000000000000	1	0	0	0	2	29	838	1
1	20.4200000000000	1.83500000000000	2	8	4	2.25000000000000	1	1	1	0	2	100	151	1
1	37.5000000000000	1.12500000000000	1	2	4	1.50000000000000	0	0	0	1	2	431	1	1
1	48.5000000000000	4.25000000000000	2	7	4	0.125000000000000	1	0	0	1	2	225	1	1
1	23	0.750000000000000	2	7	4	0.500000000000000	0	0	0	1	1	320	1	0
1	35	3.37500000000000	2	8	8	8.29000000000000	0	0	0	1	2	0	1	0
1	16.3300000000000	2.75000000000000	2	6	4	0.665000000000000	0	1	1	0	2	80	22	0
1	22.6700000000000	10.5000000000000	2	11	8	1.33500000000000	1	0	0	0	2	100	1	1
0	21.7500000000000	11.7500000000000	2	8	4	0.250000000000000	0	0	0	1	2	180	1	0
0	25.0800000000000	2.54000000000000	1	6	4	0.250000000000000	1	0	0	1	2	370	1	1
1	36.3300000000000	2.12500000000000	1	9	4	0.0850000000000000	1	1	1	0	2	50	1188	1
0	28.5800000000000	3.75000000000000	2	8	4	0.250000000000000	0	1	1	1	2	40	155	0
1	22.1700000000000	12.1250000000000	2	8	4	3.33500000000000	0	1	2	1	2	180	174	0
1	34.1700000000000	1.54000000000000	2	13	4	1.54000000000000	1	1	1	1	2	520	50001	1
1	35	2.50000000000000	2	3	4	1	0	0	0	1	2	210	1	0
1	28.5800000000000	3.62500000000000	2	6	4	0.250000000000000	0	0	0	1	2	100	1	0
0	19.1700000000000	5.41500000000000	2	3	8	0.290000000000000	0	0	0	0	2	80	485	0
1	23.2500000000000	1	2	8	4	0.835000000000000	1	0	0	0	1	300	1	1
1	16.5000000000000	0.125000000000000	2	8	4	0.165000000000000	0	0	0	0	2	132	1	0
0	20.0800000000000	0.125000000000000	2	11	4	1	0	1	1	0	2	240	769	1
1	22.3300000000000	11	2	9	4	2	1	1	1	0	2	80	279	1
1	34	5.08500000000000	1	3	5	1.08500000000000	0	0	0	1	2	480	1	0
0	57.0800000000000	0.335000000000000	2	3	5	1	1	0	0	1	2	252	2198	0
1	16.2500000000000	0.835000000000000	2	7	4	0.0850000000000000	1	0	0	0	1	200	1	0
1	32.8300000000000	2.50000000000000	2	13	8	2.75000000000000	1	1	6	0	2	160	2073	1
1	48.2500000000000	25.0850000000000	2	9	4	1.75000000000000	1	1	3	0	2	120	15	1
1	34.1700000000000	2.75000000000000	2	3	5	2.50000000000000	0	0	0	1	2	232	201	0
1	18.3300000000000	1.21000000000000	1	10	2	0	0	0	0	0	2	100	1	0
1	44.2500000000000	0.500000000000000	2	7	4	10.7500000000000	1	0	0	0	1	400	1	0
1	38.9200000000000	1.75000000000000	2	4	4	0.500000000000000	0	0	0	1	2	300	3	0
1	31.5800000000000	0.750000000000000	1	6	4	3.50000000000000	0	0	0	1	2	320	1	0
1	25.0800000000000	1.71000000000000	2	14	4	1.66500000000000	1	1	1	1	2	395	21	1
1	65.4200000000000	11	2	10	9	20	1	1	7	1	2	22	1	1
1	41.3300000000000	0	2	8	5	15	1	0	0	0	2	0	1	1
1	31.2500000000000	1.12500000000000	2	1	1	0	0	1	1	0	2	96	20	0
0	36.7500000000000	4.71000000000000	2	1	1	0	0	0	0	0	2	160	1	0
1	32.3300000000000	7.50000000000000	2	10	5	1.58500000000000	1	0	0	1	1	420	1	0
0	31.9200000000000	3.12500000000000	2	1	1	3.04000000000000	0	1	2	1	2	200	5	0
1	24.8300000000000	2.75000000000000	2	8	4	2.25000000000000	1	1	6	0	2	184	601	1
1	21.9200000000000	0.540000000000000	1	14	4	0.0400000000000000	1	1	1	1	2	840	60	1
1	34.2500000000000	3	2	13	8	7.41500000000000	1	0	0	1	2	0	1	1
1	51.8300000000000	3	1	1	1	1.50000000000000	0	0	0	0	2	180	5	0
0	31.5700000000000	1.50000000000000	2	1	1	0	0	1	2	1	2	200	106	0
1	38.4200000000000	0.705000000000000	2	8	4	0.375000000000000	0	1	2	0	2	225	501	0
1	39.1700000000000	1.71000000000000	2	14	4	0.125000000000000	1	1	5	1	2	480	1	1
1	18.1700000000000	2.46000000000000	2	8	7	0.960000000000000	0	1	2	1	2	160	588	0
1	39	5	2	13	4	3.50000000000000	1	1	10	1	2	0	1	1
1	20	11.0450000000000	2	8	4	2	0	0	0	1	2	136	1	0
1	32.7500000000000	2.33500000000000	2	2	8	5.75000000000000	0	0	0	1	2	292	1	0
1	18.5800000000000	5.71000000000000	2	2	4	0.540000000000000	0	0	0	0	2	120	1	0
0	15.8300000000000	7.62500000000000	2	11	4	0.125000000000000	0	1	1	1	2	0	161	0
1	39.3300000000000	5.87500000000000	2	13	8	10	1	1	14	1	2	399	1	1
0	19.5800000000000	0.665000000000000	2	9	4	1.66500000000000	0	0	0	0	2	220	6	0
1	21.3300000000000	10.5000000000000	2	8	4	3	1	0	0	1	2	0	1	1
0	22.6700000000000	0.750000000000000	2	8	4	2	0	1	2	1	2	200	395	0
1	25.6700000000000	3.25000000000000	2	8	8	2.29000000000000	0	1	1	1	2	416	22	0
1	21.0800000000000	10.0850000000000	1	10	8	1.25000000000000	0	0	0	0	2	260	1	0
